e1,121123,36663,0
e1,121123,28,0
e1,121123,15,1.0657
e1,121123,83,1.066
e1,121123,94,1.0661
e1,121123,121,1.0662
e1,121123,118,1.0663
e1,121123,210,1.0664
e1,121123,311,1.0665
e1,121123,233,1.0666
e1,121123,315,1.0667
e1,121123,210,1.0668
e1,121123,172,1.0669
e1,121123,240,1.067
e1,121123,188,1.0671
e1,121123,275,1.0672
e1,121123,352,1.0673
e1,121123,230,1.0674
e1,121123,194,1.0675
e1,121123,178,1.0676
e1,121123,240,1.0677
e1,121123,130,1.0678
e1,121123,183,1.0679
e1,121123,209,1.068
e1,121123,316,1.0681
e1,121123,238,1.0682
e1,121123,129,1.0683
e1,121123,73,1.0684
e1,121123,101,1.0685
e1,121123,140,1.0686
e1,121123,110,1.0687
e1,121123,130,1.0688
e1,121123,188,1.0689
e1,121123,176,1.069
e1,121123,344,1.0691
e1,121123,318,1.0692
e1,121123,445,1.0693
e1,121123,493,1.0694
e1,121123,563,1.0695
e1,121123,473,1.0696
e1,121123,527,1.0697
e1,121123,653,1.0698
e1,121123,548,1.0699
e1,121123,528,1.07
e1,121123,662,1.0701
e1,121123,745,1.0702
e1,121123,685,1.0703
e1,121123,706,1.0704
e1,121123,615,1.0705
e1,121123,352,1.0706
e1,121123,381,1.0707
e1,121123,366,1.0708
e1,121123,435,1.0709
e1,121123,528,1.071
e1,121123,444,1.0711
e1,121123,369,1.0712
e1,121123,282,1.0713
e1,121123,344,1.0714
e1,121123,402,1.0715
e1,121123,279,1.0716
e1,121123,367,1.0717
e1,121123,234,1.0718
e1,121123,115,1.0719
e1,121123,83,1.072
e1,121123,46,1.0721
e1,121123,93,1.0722
e1,121123,50,1.0723
e1,121123,88,1.0724
e1,121123,125,1.0725
e1,121123,212,1.0726
e1,121123,128,1.0727
e1,121123,229,1.0728
e1,121123,121,1.0729
e1,121123,362,1.073
e1,121123,217,1.0731
e1,121123,257,1.0732
e1,121123,162,1.0733
e1,121123,90,1.0734
e1,121123,48,1.0735
e1,121123,95,1.0736
e1,121123,52,1.0737
e1,121123,212,1.0738
e1,121123,268,1.0739
e1,121123,191,1.074
e1,121123,582,1.0741
e1,121123,451,1.0742
e1,121123,186,1.0743
e1,121123,129,1.0744
e1,121123,60,1.0745
e1,121123,423,1.0746
e1,121123,452,1.0747
e1,121123,318,1.0748
e1,121123,227,1.0749
e1,121123,174,1.075
e1,121123,125,1.0751
e1,121123,248,1.0752
e1,121123,181,1.0753
e1,121123,59,1.0754
e1,121123,15,1.0755
e1,121123,33,1.0756
e1,121123,168,1.0757
e1,121123,118,1.0758
e1,121123,645,1.0759
e1,121123,238,1.076
e1,121123,295,1.0761
e1,121123,193,1.0762
e1,121123,276,1.0763
e1,121123,326,1.0764
e1,121123,664,1.0765
e1,121123,710,1.0766
e1,121123,441,1.0767
e1,121123,296,1.0768
e1,121123,215,1.0769
e1,121123,347,1.077
e1,121123,199,1.0771
e1,121123,23,1.0772
e1,121123,58,1.0773
e1,121123,72,1.0774
e1,121123,86,1.0775
e1,121123,118,1.0776
e1,121123,450,1.0777
e1,121123,256,1.0778
e1,121123,359,1.0779
e1,121123,89,1.078
e1,121123,117,1.0781
e1,121123,197,1.0782
e1,121123,193,1.0783
e1,121123,186,1.0784
e1,121123,273,1.0785
e1,121123,227,1.0786
e1,121123,298,1.0787
e1,121123,368,1.0788
e1,121123,178,1.0789
e1,121123,103,1.079
e1,121123,144,1.0791
e1,121123,459,1.0792
e1,121123,118,1.0793
e1,121123,145,1.0794
e1,121123,72,1.0795
e1,121123,60,1.0796
e1,121123,48,1.0797
e1,121123,81,1.0798
e1,121123,30,1.0799
e1,121123,28,1.0801
e1,121123,48,1.0807
e1,121123,110,1.0809
e1,121123,212,1.081
e1,121123,53,1.0811
e1,121123,74,1.0812
e1,121123,33,1.0813
e1,121123,30,1.0814
e1,121123,32,1.0815
e1,121123,32,1.0817
e1,121123,18,1.0823
e1,121123,15,1.0832
e1,121118-121124,111911,0
e1,121118-121124,38,1.0576
e1,121118-121124,42,1.0577
e1,121118-121124,43,1.0579
e1,121118-121124,159,1.0581
e1,121118-121124,237,1.0582
e1,121118-121124,237,1.0583
e1,121118-121124,256,1.0584
e1,121118-121124,375,1.0585
e1,121118-121124,400,1.0586
e1,121118-121124,377,1.0587
e1,121118-121124,632,1.0588
e1,121118-121124,596,1.0589
e1,121118-121124,523,1.059
e1,121118-121124,437,1.0591
e1,121118-121124,499,1.0592
e1,121118-121124,428,1.0593
e1,121118-121124,342,1.0594
e1,121118-121124,464,1.0595
e1,121118-121124,595,1.0596
e1,121118-121124,773,1.0597
e1,121118-121124,1052,1.0598
e1,121118-121124,857,1.0599
e1,121118-121124,705,1.06
e1,121118-121124,506,1.0601
e1,121118-121124,512,1.0602
e1,121118-121124,562,1.0603
e1,121118-121124,802,1.0604
e1,121118-121124,971,1.0605
e1,121118-121124,825,1.0606
e1,121118-121124,655,1.0607
e1,121118-121124,619,1.0608
e1,121118-121124,765,1.0609
e1,121118-121124,954,1.061
e1,121118-121124,552,1.0611
e1,121118-121124,216,1.0612
e1,121118-121124,218,1.0613
e1,121118-121124,433,1.0614
e1,121118-121124,568,1.0615
e1,121118-121124,588,1.0616
e1,121118-121124,1014,1.0617
e1,121118-121124,854,1.0618
e1,121118-121124,1002,1.0619
e1,121118-121124,900,1.062
e1,121118-121124,1302,1.0621
e1,121118-121124,1162,1.0622
e1,121118-121124,743,1.0623
e1,121118-121124,1170,1.0624
e1,121118-121124,1078,1.0625
e1,121118-121124,1574,1.0626
e1,121118-121124,1648,1.0627
e1,121118-121124,1994,1.0628
e1,121118-121124,1336,1.0629
e1,121118-121124,1177,1.063
e1,121118-121124,1311,1.0631
e1,121118-121124,1422,1.0632
e1,121118-121124,1888,1.0633
e1,121118-121124,2117,1.0634
e1,121118-121124,1845,1.0635
e1,121118-121124,2011,1.0636
e1,121118-121124,2716,1.0637
e1,121118-121124,2731,1.0638
e1,121118-121124,2600,1.0639
e1,121118-121124,2313,1.064
e1,121118-121124,1979,1.0641
e1,121118-121124,1680,1.0642
e1,121118-121124,773,1.0643
e1,121118-121124,996,1.0644
e1,121118-121124,844,1.0645
e1,121118-121124,952,1.0646
e1,121118-121124,978,1.0647
e1,121118-121124,999,1.0648
e1,121118-121124,1008,1.0649
e1,121118-121124,789,1.065
e1,121118-121124,638,1.0651
e1,121118-121124,826,1.0652
e1,121118-121124,807,1.0653
e1,121118-121124,572,1.0654
e1,121118-121124,541,1.0655
e1,121118-121124,481,1.0656
e1,121118-121124,737,1.0657
e1,121118-121124,592,1.0658
e1,121118-121124,352,1.0659
e1,121118-121124,394,1.066
e1,121118-121124,443,1.0661
e1,121118-121124,253,1.0662
e1,121118-121124,118,1.0663
e1,121118-121124,210,1.0664
e1,121118-121124,311,1.0665
e1,121118-121124,233,1.0666
e1,121118-121124,315,1.0667
e1,121118-121124,210,1.0668
e1,121118-121124,172,1.0669
e1,121118-121124,240,1.067
e1,121118-121124,188,1.0671
e1,121118-121124,275,1.0672
e1,121118-121124,352,1.0673
e1,121118-121124,230,1.0674
e1,121118-121124,194,1.0675
e1,121118-121124,178,1.0676
e1,121118-121124,240,1.0677
e1,121118-121124,130,1.0678
e1,121118-121124,183,1.0679
e1,121118-121124,209,1.068
e1,121118-121124,316,1.0681
e1,121118-121124,238,1.0682
e1,121118-121124,129,1.0683
e1,121118-121124,73,1.0684
e1,121118-121124,101,1.0685
e1,121118-121124,140,1.0686
e1,121118-121124,110,1.0687
e1,121118-121124,130,1.0688
e1,121118-121124,188,1.0689
e1,121118-121124,176,1.069
e1,121118-121124,344,1.0691
e1,121118-121124,318,1.0692
e1,121118-121124,445,1.0693
e1,121118-121124,493,1.0694
e1,121118-121124,563,1.0695
e1,121118-121124,473,1.0696
e1,121118-121124,527,1.0697
e1,121118-121124,653,1.0698
e1,121118-121124,548,1.0699
e1,121118-121124,528,1.07
e1,121118-121124,662,1.0701
e1,121118-121124,745,1.0702
e1,121118-121124,685,1.0703
e1,121118-121124,706,1.0704
e1,121118-121124,615,1.0705
e1,121118-121124,352,1.0706
e1,121118-121124,381,1.0707
e1,121118-121124,366,1.0708
e1,121118-121124,435,1.0709
e1,121118-121124,528,1.071
e1,121118-121124,444,1.0711
e1,121118-121124,369,1.0712
e1,121118-121124,282,1.0713
e1,121118-121124,344,1.0714
e1,121118-121124,402,1.0715
e1,121118-121124,279,1.0716
e1,121118-121124,367,1.0717
e1,121118-121124,234,1.0718
e1,121118-121124,115,1.0719
e1,121118-121124,83,1.072
e1,121118-121124,46,1.0721
e1,121118-121124,93,1.0722
e1,121118-121124,50,1.0723
e1,121118-121124,88,1.0724
e1,121118-121124,125,1.0725
e1,121118-121124,212,1.0726
e1,121118-121124,128,1.0727
e1,121118-121124,229,1.0728
e1,121118-121124,121,1.0729
e1,121118-121124,362,1.073
e1,121118-121124,217,1.0731
e1,121118-121124,257,1.0732
e1,121118-121124,162,1.0733
e1,121118-121124,90,1.0734
e1,121118-121124,48,1.0735
e1,121118-121124,95,1.0736
e1,121118-121124,52,1.0737
e1,121118-121124,212,1.0738
e1,121118-121124,268,1.0739
e1,121118-121124,191,1.074
e1,121118-121124,582,1.0741
e1,121118-121124,451,1.0742
e1,121118-121124,186,1.0743
e1,121118-121124,129,1.0744
e1,121118-121124,60,1.0745
e1,121118-121124,423,1.0746
e1,121118-121124,452,1.0747
e1,121118-121124,318,1.0748
e1,121118-121124,227,1.0749
e1,121118-121124,174,1.075
e1,121118-121124,125,1.0751
e1,121118-121124,248,1.0752
e1,121118-121124,181,1.0753
e1,121118-121124,59,1.0754
e1,121118-121124,15,1.0755
e1,121118-121124,33,1.0756
e1,121118-121124,168,1.0757
e1,121118-121124,118,1.0758
e1,121118-121124,645,1.0759
e1,121118-121124,238,1.076
e1,121118-121124,295,1.0761
e1,121118-121124,193,1.0762
e1,121118-121124,276,1.0763
e1,121118-121124,326,1.0764
e1,121118-121124,664,1.0765
e1,121118-121124,710,1.0766
e1,121118-121124,441,1.0767
e1,121118-121124,296,1.0768
e1,121118-121124,215,1.0769
e1,121118-121124,347,1.077
e1,121118-121124,199,1.0771
e1,121118-121124,23,1.0772
e1,121118-121124,58,1.0773
e1,121118-121124,72,1.0774
e1,121118-121124,86,1.0775
e1,121118-121124,118,1.0776
e1,121118-121124,450,1.0777
e1,121118-121124,256,1.0778
e1,121118-121124,359,1.0779
e1,121118-121124,89,1.078
e1,121118-121124,117,1.0781
e1,121118-121124,197,1.0782
e1,121118-121124,193,1.0783
e1,121118-121124,186,1.0784
e1,121118-121124,273,1.0785
e1,121118-121124,227,1.0786
e1,121118-121124,298,1.0787
e1,121118-121124,368,1.0788
e1,121118-121124,178,1.0789
e1,121118-121124,103,1.079
e1,121118-121124,144,1.0791
e1,121118-121124,459,1.0792
e1,121118-121124,118,1.0793
e1,121118-121124,145,1.0794
e1,121118-121124,72,1.0795
e1,121118-121124,60,1.0796
e1,121118-121124,48,1.0797
e1,121118-121124,81,1.0798
e1,121118-121124,30,1.0799
e1,121118-121124,28,1.0801
e1,121118-121124,48,1.0807
e1,121118-121124,110,1.0809
e1,121118-121124,212,1.081
e1,121118-121124,53,1.0811
e1,121118-121124,74,1.0812
e1,121118-121124,33,1.0813
e1,121118-121124,30,1.0814
e1,121118-121124,32,1.0815
e1,121118-121124,32,1.0817
e1,121118-121124,18,1.0823
e1,121118-121124,15,1.0832
e1,121111-121117,114002,0
e1,121111-121117,87,1.0518
e1,121111-121117,60,1.0519
e1,121111-121117,120,1.052
e1,121111-121117,210,1.0521
e1,121111-121117,259,1.0522
e1,121111-121117,298,1.0523
e1,121111-121117,367,1.0524
e1,121111-121117,400,1.0525
e1,121111-121117,304,1.0526
e1,121111-121117,345,1.0527
e1,121111-121117,408,1.0528
e1,121111-121117,545,1.0529
e1,121111-121117,588,1.053
e1,121111-121117,459,1.0531
e1,121111-121117,523,1.0532
e1,121111-121117,735,1.0533
e1,121111-121117,772,1.0534
e1,121111-121117,980,1.0535
e1,121111-121117,857,1.0536
e1,121111-121117,787,1.0537
e1,121111-121117,607,1.0538
e1,121111-121117,501,1.0539
e1,121111-121117,464,1.054
e1,121111-121117,428,1.0541
e1,121111-121117,390,1.0542
e1,121111-121117,866,1.0543
e1,121111-121117,972,1.0544
e1,121111-121117,1231,1.0545
e1,121111-121117,1313,1.0546
e1,121111-121117,1068,1.0547
e1,121111-121117,1086,1.0548
e1,121111-121117,1422,1.0549
e1,121111-121117,1671,1.055
e1,121111-121117,1699,1.0551
e1,121111-121117,2690,1.0552
e1,121111-121117,3002,1.0553
e1,121111-121117,2548,1.0554
e1,121111-121117,2097,1.0555
e1,121111-121117,1916,1.0556
e1,121111-121117,2206,1.0557
e1,121111-121117,1981,1.0558
e1,121111-121117,1858,1.0559
e1,121111-121117,1939,1.056
e1,121111-121117,1721,1.0561
e1,121111-121117,1063,1.0562
e1,121111-121117,1148,1.0563
e1,121111-121117,1120,1.0564
e1,121111-121117,744,1.0565
e1,121111-121117,659,1.0566
e1,121111-121117,675,1.0567
e1,121111-121117,741,1.0568
e1,121111-121117,781,1.0569
e1,121111-121117,1088,1.057
e1,121111-121117,811,1.0571
e1,121111-121117,481,1.0572
e1,121111-121117,898,1.0573
e1,121111-121117,1445,1.0574
e1,121111-121117,1289,1.0575
e1,121111-121117,1393,1.0576
e1,121111-121117,1097,1.0577
e1,121111-121117,1400,1.0578
e1,121111-121117,1666,1.0579
e1,121111-121117,1481,1.058
e1,121111-121117,1519,1.0581
e1,121111-121117,1502,1.0582
e1,121111-121117,1503,1.0583
e1,121111-121117,1560,1.0584
e1,121111-121117,1612,1.0585
e1,121111-121117,1478,1.0586
e1,121111-121117,1968,1.0587
e1,121111-121117,1605,1.0588
e1,121111-121117,1482,1.0589
e1,121111-121117,1399,1.059
e1,121111-121117,1300,1.0591
e1,121111-121117,1086,1.0592
e1,121111-121117,1258,1.0593
e1,121111-121117,1957,1.0594
e1,121111-121117,1504,1.0595
e1,121111-121117,1020,1.0596
e1,121111-121117,1113,1.0597
e1,121111-121117,1098,1.0598
e1,121111-121117,766,1.0599
e1,121111-121117,911,1.06
e1,121111-121117,871,1.0601
e1,121111-121117,931,1.0602
e1,121111-121117,573,1.0603
e1,121111-121117,474,1.0604
e1,121111-121117,973,1.0605
e1,121111-121117,908,1.0606
e1,121111-121117,730,1.0607
e1,121111-121117,628,1.0608
e1,121111-121117,780,1.0609
e1,121111-121117,588,1.061
e1,121111-121117,327,1.0611
e1,121111-121117,616,1.0612
e1,121111-121117,661,1.0613
e1,121111-121117,921,1.0614
e1,121111-121117,1061,1.0615
e1,121111-121117,1199,1.0616
e1,121111-121117,1201,1.0617
e1,121111-121117,651,1.0618
e1,121111-121117,488,1.0619
e1,121111-121117,418,1.062
e1,121111-121117,304,1.0621
e1,121111-121117,496,1.0622
e1,121111-121117,366,1.0623
e1,121111-121117,142,1.0624
e1,121111-121117,284,1.0625
e1,121111-121117,421,1.0626
e1,121111-121117,737,1.0627
